name,price,type,max_motherboard_form_factor,color,included_psu_wattage,has_included_psu,side_panel,external_volume,internal_35_bays,price_available,brand
DIYPC DIY-G3,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,43.8,2,False,DIYPC
Anidees AI6V2,,ATX Mid Tower,ATX,Black,,False,Solid,,7,False,Anidees
Aerocool XPredator II,,ATX Full Tower,ATX,Black / Red,,False,Acrylic,77.2,8,False,Aerocool
NOX Coolbay SX,,ATX Mid Tower,ATX,Black / Green,,False,Solid,37.9,4,False,NOX
NOX Coolbay ZX,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,48.7,3,False,NOX
NOX Coolbay ZX,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,48.7,3,False,NOX
NOX Coolbay VX,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,34.3,7,False,NOX
NOX Coolbay VX,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,34.3,7,False,NOX
Deepcool LANDKING,,ATX Mid Tower,ATX,Gray,,False,Acrylic,57.5,5,False,DeepCool
RAIJINTEK Metis,,Mini ITX Tower,Mini ITX,Green,,False,Acrylic,13.4,1,False,RAIJINTEK
RAIJINTEK Metis,,Mini ITX Tower,Mini ITX,White,,False,Solid,13.4,1,False,RAIJINTEK
RAIJINTEK Metis,,Mini ITX Tower,Mini ITX,White,,False,Acrylic,13.4,1,False,RAIJINTEK
Raidmax Viper GX II,,ATX Mid Tower,ATX,Black / Orange,,False,Acrylic,65.6,3,False,Raidmax
Lian Li PC-O9,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,79.3,6,False,Lian Li
Lian Li PC-O9,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,79.3,6,False,Lian Li
Silverstone RL05,,ATX Mid Tower,ATX,Black,,False,Acrylic,43.9,2,False,SilverStone
Silverstone RL05,,ATX Mid Tower,ATX,Black / White,,False,Acrylic,43.9,2,False,SilverStone
RAIJINTEK Metis Plus,,Mini ITX Tower,Mini ITX,Green,,False,Acrylic,13.4,2,False,RAIJINTEK
RAIJINTEK Metis Plus,,Mini ITX Tower,Mini ITX,Gold,,False,Acrylic,13.4,2,False,RAIJINTEK
RAIJINTEK Metis Plus,,Mini ITX Tower,Mini ITX,Silver,,False,Acrylic,13.4,2,False,RAIJINTEK
Rosewill GRAM,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False,Rosewill
BitFenix Portal,,Mini ITX Tower,Mini ITX,Black,,False,Solid,,2,False,BitFenix
BitFenix Portal,,Mini ITX Tower,Mini ITX,White,,False,Solid,,2,False,BitFenix
Azza Photios 250X,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,Azza
Thermaltake Core X31 TG,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,6,False,Thermaltake
Anidees Crystal,,ATX Mid Tower,ATX,Black / White,,False,Tempered Glass,,3,False,Anidees
VIVO CASE-V08,,ATX Mid Tower,ATX,Black / Blue,,False,Tempered Glass,,3,False,VIVO
Logisys CS368BB,,ATX Mid Tower,ATX,Black / Red,480.0,True,Solid,34.0,6,False,Logisys
mean:it 5PM,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.5,3,False,mean:it
Aerocool Aero-500 - B,,ATX Mid Tower,ATX,Black,,False,Solid,45.1,4,False,Aerocool
Aerocool Aero-500 - BC,,ATX Mid Tower,ATX,Black,,False,Solid,45.1,4,False,Aerocool
Aerocool Aero-500 - C,,ATX Mid Tower,ATX,Black,,False,Solid,45.1,4,False,Aerocool
Aerocool Aero-500,,ATX Mid Tower,ATX,White / Black,,False,Solid,45.1,4,False,Aerocool
Aerocool Aero-500 - B,,ATX Mid Tower,ATX,White / Black,,False,Solid,45.1,4,False,Aerocool
Aerocool Aero-500 - BC,,ATX Mid Tower,ATX,White / Black,,False,Solid,45.1,4,False,Aerocool
Aerocool Aero-500 - C,,ATX Mid Tower,ATX,White / Black,,False,Solid,45.1,4,False,Aerocool
Aerocool Aero-500 - BC,,ATX Mid Tower,ATX,Black,,False,Acrylic,45.1,4,False,Aerocool
Aerocool Aero-500 - BC,,ATX Mid Tower,ATX,Blue / Black,,False,Acrylic,45.1,4,False,Aerocool
Aerocool Aero-500 - C,,ATX Mid Tower,ATX,Blue / Black,,False,Acrylic,45.1,4,False,Aerocool
Aerocool Aero-500 - BC,,ATX Mid Tower,ATX,Gray / Black,,False,Acrylic,45.1,4,False,Aerocool
Aerocool Aero-500 - C,,ATX Mid Tower,ATX,Gray / Black,,False,Acrylic,45.1,4,False,Aerocool
Aerocool Aero-500 - BC,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,45.1,4,False,Aerocool
Nanoxia CoolForce 1,,ATX Mid Tower,ATX,Black,,False,Solid,,3,False,Nanoxia
NZXT SCM-01,,MicroATX Mini Tower,Micro ATX,Black / Red,,False,Solid,,3,False,NZXT
DIYPC Illusion I,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,,2,False,DIYPC
Lian Li PC-T60,,ATX Test Bench,ATX,Red,,False,Solid,45.6,3,False,Lian Li
Silverstone RL06,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,43.4,3,False,SilverStone
LEPA LPC306(2U3),,ATX Mid Tower,ATX,Black,,False,Acrylic,,3,False,Desconocida
BitFenix Pandora ATX Core,,ATX Mid Tower,ATX,Black,,False,Acrylic,,3,False,BitFenix
Apevia X-Harmony,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,39.3,2,False,Apevia
Apevia X-Harmony,,ATX Mid Tower,ATX,White,,False,Acrylic,39.3,2,False,Apevia
Lian Li PC-O5S,,HTPC,Mini ITX,White,,False,Tempered Glass,,5,False,Lian Li
In Win D-FRAME MINI,,Mini ITX Tower,Mini ITX,Red,,False,Tempered Glass,46.3,3,False,In Win
In Win S-FRAME,,ATX Full Tower,ATX,Black / Gold,,False,Acrylic,131.3,4,False,In Win
Raidmax ATX-404WU,,ATX Mid Tower,ATX,Black / Green,450.0,True,Acrylic,,3,False,Raidmax
Raidmax ATX-404WU,,ATX Mid Tower,ATX,Black / Blue,450.0,True,Acrylic,,3,False,Raidmax
Lian Li PC-V33,,ATX Mid Tower,ATX,Silver,,False,Acrylic,,4,False,Lian Li
In Win D-FRAME MINI,,Mini ITX Tower,Mini ITX,Black / Orange,,False,Acrylic,46.3,3,False,In Win
Lian Li PC-D600,,ATX Full Tower,ATX,Silver,,False,Acrylic,,6,False,Lian Li
Lian Li PC-X510,,ATX Mid Tower,ATX,Black,,False,Acrylic,,6,False,Lian Li
Lian Li PC-M25,,MicroATX Mini Tower,Micro ATX,Silver,,False,Solid,,8,False,Lian Li
Lian Li PC-7N,,ATX Mid Tower,ATX,Black,,False,Solid,,4,False,Lian Li
Silverstone SG03B-F,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,22.2,0,False,SilverStone
Enermax OSTROG Lite,,ATX Mid Tower,ATX,Gray,,False,Acrylic,,2,False,Enermax
SHARKOON AM5,,ATX Mid Tower,ATX,Blue / Black,,False,Solid,,3,False,SHARKOON
Cooltek UMX3,,MicroATX Mini Tower,Micro ATX,Silver,,False,Acrylic,24.6,1,False,Cooltek
Cooler Master MB600L ODD,,ATX Mid Tower,ATX,Black / Silver,,False,Acrylic,,2,False,Cooler Master
Cooler Master MB600L ODD,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,,2,False,Cooler Master
In Win EN028.TH350B,,MicroATX Mini Tower,Micro ATX,,350.0,True,Solid,,2,False,In Win
VIVO CASE-V10G,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,34.8,2,False,VIVO
Thermaltake Versa N25,,ATX Mid Tower,ATX,Black,,False,Acrylic,,3,False,Thermaltake
In Win 305,,ATX Mid Tower,ATX,White,,False,Tempered Glass,,2,False,In Win
Enermax GraceMESH,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Enermax
Enermax GraceMESH,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,,2,False,Enermax
EVGA DG-76,,ATX Mid Tower,ATX,,,False,Tempered Glass,48.6,2,False,EVGA
LDLC MX-1,,ATX Mid Tower,ATX,Black,,False,Solid,,3,False,Desconocida
LDLC MX-1,,ATX Mid Tower,ATX,Silver,,False,Solid,,3,False,Desconocida
Nanoxia Rexgear 1,,MicroATX Desktop,Micro ATX,Black / Orange,,False,Acrylic,,3,False,Nanoxia
Nanoxia Rexgear 1,,MicroATX Desktop,Micro ATX,Green / Black,,False,Acrylic,,3,False,Nanoxia
In Win D-FRAME MINI,,Mini ITX Tower,Mini ITX,Blue,,False,Tempered Glass,46.3,3,False,In Win
In Win D-FRAME MINI,,Mini ITX Tower,Mini ITX,White,,False,Tempered Glass,46.3,3,False,In Win
Nanoxia NXDS5B,,ATX Full Tower,ATX,White / Black,,False,Solid,,11,False,Nanoxia
Chieftec FI-01B-U3,,Mini ITX Desktop,Mini ITX,Black / Silver,250.0,True,Solid,,1,False,Chieftec
Chieftec FI-01B-U3,,Mini ITX Desktop,Mini ITX,Black,250.0,True,Solid,,1,False,Chieftec
DIYPC Model X,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,DIYPC
Lian Li PC-Q50,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,,2,False,Lian Li
RIOTORO CR1088,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,32.6,2,False,RIOTORO
Cougar Turret,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,,2,False,Cougar
RAIJINTEK ASTERION CLASSIC,,ATX Full Tower,ATX,Silver,,False,Tempered Glass,56.0,3,False,RAIJINTEK
RAIJINTEK ASTERION PLUS,,ATX Full Tower,ATX,,,False,Acrylic,59.3,3,False,RAIJINTEK
RAIJINTEK COEUS ELITE,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,50.5,3,False,RAIJINTEK
RAIJINTEK COEUS EVO TC,,ATX Full Tower,ATX,Black,,False,Tempered Glass,56.8,0,False,RAIJINTEK
RAIJINTEK R206-ITX,,MicroATX Mini Tower,Micro ATX,White,,False,Solid,39.1,1,False,RAIJINTEK
Silverstone FTZ01-E,,Mini ITX Desktop,Mini ITX,Silver,,False,Solid,,0,False,SilverStone
Cooler Master MasterBox E300L,,MicroATX Mini Tower,Micro ATX,Black / Red,,False,Solid,,2,False,Cooler Master
In Win 101 PRGB1,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,48.3,2,False,In Win
In Win 101C PRGB2,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,,2,False,In Win
In Win 101C PRGB2,,ATX Mid Tower,ATX,White / Blue,,False,Tempered Glass,,2,False,In Win
Cooler Master MasterBox E500L,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False,Cooler Master
Cooler Master MasterBox E500L,,ATX Mid Tower,ATX,Black / Red,,False,Solid,,2,False,Cooler Master
Rosewill CULLINAN PX,,ATX Mid Tower,ATX,Black / Blue,,False,Tempered Glass,,2,False,Rosewill
Rosewill CULLINAN PX,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,,2,False,Rosewill
RIOTORO CR488,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,2,False,RIOTORO
Cooler Master MasterBox MB510L,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,,2,False,Cooler Master
Cooler Master MasterBox MB510L,,ATX Mid Tower,ATX,Black / White,,False,Acrylic,,2,False,Cooler Master
Xigmatek Frontliner,,ATX Mid Tower,ATX,White,,False,Acrylic,45.1,2,False,Xigmatek
Thermaltake Versa J22 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Thermaltake
Thermaltake Versa J23,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Thermaltake
MagniumGear NEO MICRO,,MicroATX Mid Tower,Micro ATX,Silver,,False,Acrylic,,2,False,MagniumGear
MagniumGear NEO MICRO,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,,2,False,MagniumGear
MagniumGear NEO MINI,,Mini ITX Tower,Mini ITX,Black,,False,Acrylic,,1,False,MagniumGear
Aerocool CruiseStar Advance,,ATX Mid Tower,ATX,Black,,False,Solid,,3,False,Aerocool
DIYPC Crystal-P3,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,DIYPC
In Win 915,,ATX Full Tower,ATX,Black,,False,Tempered Glass,,4,False,In Win
Spartex Osmi,,Mini ITX Tower,Mini ITX,Black,,False,Solid,,1,False,Desconocida
Spartex Osmi,,Mini ITX Tower,Mini ITX,White,,False,Solid,,1,False,Desconocida
Apevia X-Infinity,,ATX Mid Tower,ATX,Pink / Black,,False,Acrylic,42.7,5,False,Apevia
Antec P7 Window,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,,2,False,Antec
AvP Hyperion EV33,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,1,False,Desconocida
AvP Hyperion EV33,,MicroATX Mini Tower,Micro ATX,White,,False,Solid,,1,False,Desconocida
DIYPC DIY-Line-RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,DIYPC
DIYPC DIY-SD1-RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,DIYPC
Cooltek MT-03,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,2,False,Cooltek
Thermaltake Commander C32 TG ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,Thermaltake
Thermaltake Commander C35 TG ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,Thermaltake
