name,price,capacity,price_per_gb,type,cache,form_factor,interface
Hitachi Ultrastar C10K900,,450.0,,10000,64.0,2.5,SAS 6.0 Gb/s
ADATA Premier SP600NS34,,128.0,,SSD,,M.2-2242,M.2 SATA
ADATA Premier SP600NS34,,256.0,,SSD,,M.2-2242,M.2 SATA
ADATA XPG SX930,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
G.Skill Phoenix FTL,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 535,,360.0,,SSD,,M.2-2280,M.2 SATA
Mushkin Atlas Vital,,480.0,,SSD,,M.2-2280,M.2 SATA
Mushkin Atlas Vital,,500.0,,SSD,,M.2-2280,M.2 SATA
Patriot Blast,,240.0,,SSD,256.0,2.5,SATA 6.0 Gb/s
Patriot Blast,,480.0,,SSD,256.0,2.5,SATA 6.0 Gb/s
Samsung SM951,,128.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
SanDisk Ultra II,,128.0,,SSD,,mSATA,mSATA
SanDisk Ultra II,,512.0,,SSD,,mSATA,mSATA
TEAMGROUP Dark L3,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
TEAMGROUP Ultra L5,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
TEAMGROUP Ultra L5,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
SanDisk Z400s,,64.0,,SSD,,2.5,SATA 6.0 Gb/s
SanDisk Z400s,,32.0,,SSD,,mSATA,mSATA
SanDisk Z400s,,64.0,,SSD,,M.2-2280,M.2 SATA
SanDisk Z400s,,128.0,,SSD,,M.2-2280,M.2 SATA
Seagate ST1200MM0158,,1200.0,,10000,128.0,2.5,SAS 12.0 Gb/s
Hitachi Ultrastar C10K1800,,600.0,,10500,128.0,2.5,SAS 12.0 Gb/s
Intel 730,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba Q300 Pro,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba Q300,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba Q300,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Enterprise NAS,,2000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Eluktro Pro-X Performance,,128.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Eluktro Pro Performance,,1000.0,,SSD,,2.5,SATA 6.0 Gb/s
Eluktro Pro Performance,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
Zotac Premium Edition,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin Atlas,,120.0,,SSD,,mSATA,mSATA
Mushkin ECO2,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin Atlas,,60.0,,SSD,,mSATA,mSATA
Hitachi Ultrastar Archive Ha10,,10000.0,,7200,256.0,3.5,SAS 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,,10000.0,,7200,256.0,3.5,SAS 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,,10000.0,,7200,256.0,3.5,SAS 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,,10000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,,10000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,,10000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,,10000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,,10000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,,10000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Toshiba L200,1319.8,500.0,0.132,5400,8.0,2.5,SATA 3.0 Gb/s
Toshiba L200,,1000.0,,5400,8.0,2.5,SATA 3.0 Gb/s
Seagate ST6000VN0021,,6000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar He8,,8000.0,,7200,128.0,3.5,SAS 12.0 Gb/s
Seagate Momentus 5400.3,,40.0,,5400,8.0,2.5,PATA 44-Pin 100
Kingston FURY,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
PNY CS2211,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
PNY CS2211,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
OCZ Vector 180,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir V1,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
Patriot PBT120GS25SSDR,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin Reactor TC,,2000.0,,SSD,,2.5,SATA 6.0 Gb/s
SanDisk X400,,256.0,,SSD,,M.2-2280,M.2 SATA
MyDigitalSSD BP5e Slim 7,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
MyDigitalSSD BP5e Slim 7,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
MyDigitalSSD BP5e Slim 7,,1000.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin ECO3,,120.0,,SSD,128.0,2.5,SATA 6.0 Gb/s
Mushkin ECO3,,480.0,,SSD,512.0,2.5,SATA 6.0 Gb/s
Intel 540s,,1000.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 540s,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 540s,,180.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 540s,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 540s,,360.0,,SSD,,2.5,SATA 6.0 Gb/s
Western Digital Caviar SE,,250.0,,7200,8.0,3.5,PATA 100
Western Digital WD Red Pro,,5000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Silicon Power S70,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Silicon Power S70,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 540s,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 540s,,180.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 540s,3313.8,360.0,,SSD,,2.5,SATA 6.0 Gb/s
Patriot Torch LE,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Patriot Torch LE,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Patriot Torch LE,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Patriot Torch LE,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Plextor M7V,,128.0,,SSD,256.0,2.5,SATA 6.0 Gb/s
Plextor M7V,,256.0,,SSD,512.0,2.5,SATA 6.0 Gb/s
Plextor M7V,,512.0,,SSD,768.0,2.5,SATA 6.0 Gb/s
MyDigitalSSD BP5e Slim 7,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 540s,,480.0,,SSD,,M.2-2280,M.2 SATA
Intel 540s,,240.0,,SSD,,M.2-2280,M.2 SATA
Intel 540s,,180.0,,SSD,,M.2-2280,M.2 SATA
Intel 540s,,120.0,,SSD,,M.2-2280,M.2 SATA
Intel 540s,,1000.0,,SSD,,M.2-2280,M.2 SATA
Intel 750,9500.0,1200.0,0.396,SSD,,2.5,U.2
Intel 750,8076.0,400.0,1.01,SSD,,2.5,U.2
Intel 750,7199.4,800.0,0.45,SSD,,2.5,U.2
Plextor M6V,,512.0,,SSD,512.0,2.5,SATA 6.0 Gb/s
Plextor M6V,,256.0,,SSD,256.0,2.5,SATA 6.0 Gb/s
Plextor M6V,,128.0,,SSD,128.0,2.5,SATA 6.0 Gb/s
MyDigitalSSD 80mm BP5e,,120.0,,SSD,,M.2-2280,M.2 SATA
MyDigitalSSD 80mm BP5e,,240.0,,SSD,,M.2-2280,M.2 SATA
MyDigitalSSD 80mm BP5e,,480.0,,SSD,,M.2-2280,M.2 SATA
Corsair Neutron XTi,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Corsair Neutron XTi,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Corsair Neutron XTi,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir E100,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir E100,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Hitachi LYSB00TQ7YJ4G-ELECTRNCS,,2000.0,,7200,64.0,3.5,SATA 6.0 Gb/s
Plextor M8Pe,,1000.0,,SSD,1024.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M8Pe,,512.0,,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M8Pe,,128.0,,SSD,512.0,PCIe,PCIe x4
Plextor M7V,,128.0,,SSD,256.0,M.2-2280,M.2 SATA
Plextor M7V,,512.0,,SSD,1024.0,M.2-2280,M.2 SATA
Mushkin TRIACTOR,,500.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba VX500,2560.6,128.0,,SSD,,2.5,SATA 6.0 Gb/s
MyDigitalSSD BPX,,128.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
MyDigitalSSD BPX,,512.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Intel Pro 5400s,2800.0,120.0,1.167,SSD,,2.5,SATA 6.0 Gb/s
Intel Pro 5400s,3080.0,180.0,0.856,SSD,,2.5,SATA 6.0 Gb/s
Intel Pro 5400s,5000.0,360.0,0.694,SSD,,2.5,SATA 6.0 Gb/s
Intel Pro 5400s,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel Pro 5400s,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Transcend TS960GSSD220S,2062.19,960.0,0.107,SSD,,2.5,SATA 6.0 Gb/s
ADATA SU900,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Patriot TORCH,,60.0,,SSD,,2.5,SATA 6.0 Gb/s
Patriot Hellfire,,480.0,,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
Addlink S10,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Addlink S10,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
TEAMGROUP L7 EVO,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba N300,,8000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
TEAMGROUP T-Force Cardea,,240.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Hyundai Technology Cobalt,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Hyundai Technology Cobalt,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Hyundai Technology Cobalt,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Hyundai Technology Cobalt,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Hyundai Technology Sapphire,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Drevo ES,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
Drevo ES,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
TEAMGROUP L3 EVO,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Barracuda ES,1729.0,750.0,0.115,7200,16.0,3.5,SATA 6.0 Gb/s
Hitachi H3IK40003272SW,,4000.0,,7200,64.0,3.5,SATA 6.0 Gb/s
Seagate Enterprise,7888.0,8000.0,0.049,7200,256.0,3.5,SAS 12.0 Gb/s
Patriot Spark,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
Patriot Spark,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Hitachi Deskstar NAS,,10000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
ADATA XPG SX950,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Hitachi P7K500,,500.0,,7200,8.0,3.5,SATA 3.0 Gb/s
Hitachi Ultrastar,,900.0,,10500,128.0,2.5,SAS 12.0 Gb/s
Hitachi Ultrastar,2980.0,1800.0,0.083,10500,128.0,2.5,SAS 12.0 Gb/s
Hitachi HGST Ultrastar C10K1800 HUC101830CSS200 (0B28810) 300GB 10520 RPM,,300.0,,10500,128.0,2.5,SAS 12.0 Gb/s
Hitachi Ultrastar,4500.0,6000.0,0.037,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar,,4000.0,,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar,,2000.0,,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi 0F22941,3500.0,4000.0,0.044,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar,,2000.0,,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi 0F23006,,4000.0,,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi 0F23090,,4000.0,,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar He8,19051.19,6000.0,0.159,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar He8,7210.0,6000.0,0.06,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultra,,8000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Hitachi 0F27402,,10000.0,,7200,256.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar He10,,8000.0,,7200,256.0,3.5,SAS 12.0 Gb/s
Hitachi 0F29530,,12000.0,,7200,256.0,3.5,SAS 12.0 Gb/s
Hitachi 0F30144,,12000.0,,7200,256.0,3.5,SAS 12.0 Gb/s
Avexir S100,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Avexir S100,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin Source,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba MD04ACA500,,5000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
TCSunBow X3,,60.0,,SSD,,2.5,SATA 6.0 Gb/s
TCSunBow X3,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
TEAMGROUP T-Force Delta RGB,,250.0,,SSD,,2.5,SATA 6.0 Gb/s
VisionTek PRO,,500.0,,SSD,,M.2-2280,M.2 SATA
VisionTek PRO,,120.0,,SSD,,M.2-2280,M.2 SATA
VisionTek PRO,,250.0,,SSD,,M.2-2280,M.2 SATA
TEAMGROUP L5 LITE,,60.0,,SSD,,2.5,SATA 6.0 Gb/s
ADATA XPG GAMMIX S11,,960.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Toshiba RC100,,120.0,,SSD,,M.2-2242,M.2 PCIe 3.0 X2
Toshiba RC100,,480.0,,SSD,,M.2-2242,M.2 PCIe 3.0 X2
Drevo X1 Pro,,64.0,,SSD,,2.5,SATA 6.0 Gb/s
Drevo X1 Pro,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Barracuda Compute,,250.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate SkyHawk,,14000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Kingston HyperX FURY RGB BUNDLE,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston HyperX FURY RGB BUNDLE,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
ADATA XPG SX850,,512.0,,SSD,,2.5,SATA 6.0 Gb/s
MyDigitalSSD BPX Pro,,1920.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
MyDigitalSSD BPX Pro,,480.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Toshiba N300,,4000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Toshiba N300,5580.0,6000.0,0.047,7200,128.0,3.5,SATA 6.0 Gb/s
Toshiba N300,,8000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
TEAMGROUP T-Force Delta Phantom Gaming RGB,,250.0,,SSD,,2.5,SATA 6.0 Gb/s
TEAMGROUP T-Force Delta Phantom Gaming RGB,,500.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,1500.0,1000.0,0.075,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate EXOS Enterprise,3070.0,1000.0,0.153,7200,,2.5,SAS 12.0 Gb/s
Seagate Enterprise Capacity,,1000.0,,7200,128.0,2.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,,2000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,,2000.0,,7200,128.0,3.5,SAS 12.0 Gb/s
Seagate Enterprise Capacity,,2000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,4284.8,2000.0,0.107,7200,128.0,2.5,SAS 12.0 Gb/s
Seagate Enterprise Performance,1703.19,300.0,0.284,10000,128.0,2.5,SAS 12.0 Gb/s
Seagate Enterprise Capacity,,4000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,,4000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,,8000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Western Digital AV,3540.0,320.0,0.553,5400,,2.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,,6000.0,,7200,256.0,3.5,SAS 6.0 Gb/s
Seagate Enterprise Capacity,9999.0,8000.0,0.062,7200,256.0,3.5,SAS 6.0 Gb/s
Seagate Enterprise Capacity,2780.0,4000.0,0.035,7200,128.0,3.5,SAS 12.0 Gb/s
Seagate Enterprise Capacity,,8000.0,,7200,256.0,3.5,SAS 12.0 Gb/s
Western Digital RE,5613.2,6000.0,0.047,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,11999.0,240.0,2.5,SSD,,2.5,SATA 6.0 Gb/s
Western Digital Blue UltraSlim,,500.0,,5400,16.0,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,12980.0,960.0,0.676,SSD,,2.5,SATA 6.0 Gb/s
Seagate Barracuda Compute,,1000.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,,1920.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba X300,,14000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Seagate 1200.2,,800.0,,SSD,,2.5,SAS 12.0 Gb/s
Seagate Nytro Enterprise,,400.0,,SSD,,2.5,SAS 12.0 Gb/s
Seagate Nytro Enterprise,,800.0,,SSD,,2.5,SAS 12.0 Gb/s
Seagate Enterprise Performance,1000.0,600.0,0.083,10000,128.0,2.5,SAS 12.0 Gb/s
Seagate Enterprise Performance,2620.0,300.0,0.437,15000,256.0,2.5,SAS 12.0 Gb/s
Seagate Nytro Enterprise,,800.0,,SSD,,2.5,U.2
TEAMGROUP MS30,,128.0,,SSD,,M.2-2280,M.2 SATA
Plextor S2G,,512.0,,SSD,,M.2-2280,M.2 SATA
TEAMGROUP MP32,,512.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X2
Plextor M8VG,,512.0,,SSD,1024.0,M.2-2280,M.2 SATA
Mushkin Helix-L,,250.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Seagate IronWolf NAS,,3840.0,,SSD,,2.5,SATA 6.0 Gb/s
TEAMGROUP T-Force Cardea,,1000.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
TEAMGROUP T-Force Cardea Liquid,,512.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Seagate Enterprise Capacity,,8000.0,,7200,256.0,3.5,SAS 12.0 Gb/s
Seagate Enterprise Capacity,,8000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,,8000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Toshiba S300,,5000.0,,5400,128.0,3.5,SATA 6.0 Gb/s
Toshiba HDEPR11GEA51,,4000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Toshiba HDEPR13GEA51,,2000.0,,7200,64.0,3.5,SATA 6.0 Gb/s
Micron 5200 Pro,,1920.0,,SSD,,2.5,SATA 6.0 Gb/s
Toshiba MG04ACA200N,,2000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate Barracuda Compute,,2000.0,,SSD,,2.5,SATA 6.0 Gb/s
VisionTek PRO,,1000.0,,SSD,,2.5,SATA 6.0 Gb/s
VisionTek PRO2,,1000.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
SanDisk X600,,1000.0,,SSD,,M.2-2280,M.2 SATA
Seagate Nytro 5000,,400.0,,SSD,,M.2-22110,M.2 PCIe 3.0 X4
Toshiba HDETR11,,4000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate SkyHawk AI,,6000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Toshiba HDETS10,,6000.0,,7200,,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar,,4000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar He10,,8000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar He10,,8000.0,,7200,256.0,3.5,SATA 6.0 Gb/s
SanDisk CloudSpeed Ultra Gen. II,,800.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin RAW,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin RAW,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin RAW,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
TEAMGROUP T-Force Delta Max RGB,,500.0,,SSD,,2.5,SATA 6.0 Gb/s
VisionTek 900802,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
VisionTek PRO2,,120.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
VisionTek PRO2,,250.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
VisionTek PRO2,,500.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
VisionTek PRO,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
VisionTek 900831,,500.0,,SSD,,M.2-2280,M.2 SATA
VisionTek PRO,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
VisionTek PRO,1732.6,480.0,0.18,SSD,,2.5,SATA 6.0 Gb/s
VisionTek 900990,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate IronWolf NAS,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,3075.8,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Barracuda Compute,,250.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,,1920.0,,SSD,,2.5,SATA 6.0 Gb/s
VisionTek 900912,,512.0,,SSD,,M.2-2280,M.2 SATA
QNAP M2080,2561.0,64.0,,SSD,,M.2-2280,M.2 SATA
QNAP M2080,,256.0,,SSD,,M.2-2280,M.2 SATA
Intel D3-S4610,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel DC S4500,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel DC S3610,,1600.0,,SSD,,2.5,SATA 6.0 Gb/s
Hitachi Ultrastar,,6000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar He10,,10000.0,,7200,256.0,3.5,SAS 12.0 Gb/s
Seagate EXOS Enterprise,7474.4,16000.0,0.023,7200,256.0,3.5,SAS 12.0 Gb/s
Seagate Enterprise Capacity,,8000.0,,7200,256.0,3.5,SAS 12.0 Gb/s
SanDisk X600,,128.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston SSDNOW DC500M,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin RAW,,1000.0,,SSD,,2.5,SATA 6.0 Gb/s
Mushkin RAW,,250.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel DC P4101,,512.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Intel DC P3100,,256.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Intel 5450s,,256.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel 320,,80.0,,SSD,,2.5,SATA 3.0 Gb/s
Intel DC P4101,,2000.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Intel D3-S4510,,960.0,,SSD,,M.2-2280,M.2 SATA
Intel D3-S4510,,480.0,,SSD,,M.2-2280,M.2 SATA
Intel DC S3500,,160.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel DC P4101,,1024.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Intel DC S3610,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
PNY XLR8 CS2311,,500.0,,SSD,,2.5,SATA 6.0 Gb/s
V7 S6000,,250.0,,SSD,,2.5,SATA 6.0 Gb/s
V7 S6000,,500.0,,SSD,,2.5,SATA 6.0 Gb/s
Hitachi Travelstar Z5K500,,500.0,,5400,,2.5,SATA 6.0 Gb/s
SanDisk CloudSpeed Ultra Gen. II,,400.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel DC S3110,,1024.0,,SSD,,2.5,SATA 6.0 Gb/s
SanDisk CloudSpeed Eco Gen. II,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
SanDisk CloudSpeed Eco Gen. II,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Seagate ST500LM033,,500.0,,5400,,2.5,SATA 6.0 Gb/s
Intel DC S3500,,120.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel SSDSC2BA400G4P,,400.0,,SSD,,2.5,SATA 6.0 Gb/s
Intel DC S4600,,240.0,,SSD,,2.5,SATA 6.0 Gb/s
ADATA XPG SX8800 Pro,,512.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Seagate FireCuda 510,,250.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Kingston DC450R,,1920.0,,SSD,,2.5,SATA 6.0 Gb/s
Kingston DC450R,,3840.0,,SSD,,2.5,SATA 6.0 Gb/s
V7 S6000,,1000.0,,SSD,,M.2-2280,M.2 SATA
V7 S6000,,500.0,,SSD,,M.2-2280,M.2 SATA
Biostar M700,,1000.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Patriot VPR100 RGB,,256.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Patriot VPR100 RGB,,512.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Integral UltimaPro X2,,960.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Integral UltimaPro X2,,1920.0,,SSD,,M.2-2280,M.2 PCIe 3.0 X4
Timetec MTFDDAV480MBF,,480.0,,SSD,,M.2-2280,M.2 SATA
Kingston UV500,,120.0,,SSD,,mSATA,mSATA
Toshiba HDEPS10GEA51F,,6000.0,,7200,128.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar DC SA620,,1600.0,,SSD,,2.5,SATA 6.0 Gb/s
Lenovo 5300,5185.39,240.0,,SSD,,2.5,SATA 6.0 Gb/s
Lenovo 5300,,480.0,,SSD,,2.5,SATA 6.0 Gb/s
Lenovo 5300,,960.0,,SSD,,2.5,SATA 6.0 Gb/s
